#  i    j     Ez     Tz    Tzl
  66   44    3.9    3.9    3.9
  66   45    3.9    3.9    3.9
  66   46    3.8   18.4    3.8
  66   47    3.8   20.7    3.8
  66   48    3.7   14.3    3.7
  66   49    3.6   14.5    3.6
  66   50    3.6   12.7    3.6
  66   51    3.6   24.2    3.6
  66   52    3.5   11.2    3.5
  66   53    3.5   15.3    3.5
  66   54    3.4   19.3    3.4
  66   55    3.3    9.1    3.3
  66   56    3.3   46.5    3.3
  66   57    3.3   16.4    3.3
  66   58    3.1    6.6    3.1
  66   59    3.1    3.1    3.1
  66   60    3.0    3.0    3.0
  66   61    3.0    3.0    3.0
  66   62    3.2   51.5    3.2
  66   63    3.3   91.9    3.3
  66   64    3.3  132.2    3.3
  66   65    3.7   51.9    3.7
  66   66    3.6    3.6    3.6
  66   67    3.7    3.7    3.7
  66   68    3.7    3.7    3.7
  66   69    3.6    3.6    3.6
  66   70    3.7    3.7    3.7
  66   71    3.7    3.7    3.7
  66   72    3.7   10.0    3.7
  66   73    3.8   11.0    3.8
  66   74    4.1   13.3    4.1
  66   75    4.2    4.2    4.2
  66   76    3.5    3.5    3.5
  66   77    2.1    2.1    2.1
  66   78    0.8    0.8    0.8
  66   79    1.0    1.0    1.0
  66   80    0.8    0.8    0.8
  66   81    1.8    4.5    1.8
  66   82    3.8   18.1    3.8
  66   83    4.2    7.1    4.2
  66   84    4.2    4.2    4.2
  66   85    4.3    6.3    4.3
  66   86    4.6   29.1    4.6
  66   87    4.9   34.6    4.9
  66   88    5.0   17.2    5.0
  66   89    5.2    7.4    5.2
  66   90    5.5   15.6    5.5
  66   91    5.6   15.5    5.6
  66   92    5.5   14.8    5.5
  66   93    5.4   11.2    5.4
  66   94    5.3   14.9    5.3
  66   95    5.2   19.8    5.2
  66   96    5.0   11.2    5.0
  66   97    4.7   25.8    4.7
  66   98    4.6   11.6    4.6
  66   99    4.5    6.3    4.5
  66  100    4.6    4.6    4.6
  67    1    2.9    6.2    2.9
  67    2    3.0    9.8    3.0
  67    3    2.8   14.5    2.8
  67    4    2.7    3.9    2.7
  67    5    2.7   19.8    2.7
  67    6    2.6   17.5    2.6
  67    7    2.5   11.2    2.5
  67    8    2.5   18.3    2.5
  67    9    2.6    2.6    2.6
  67   10    2.7    2.7    2.7
  67   11    3.2    3.2    3.2
  67   12    3.8   13.6    3.8
  67   13    4.0   30.5    4.0
  67   14    4.0   13.1    4.0
  67   15    4.0    4.0    4.0
  67   16    4.0    9.6    4.0
  67   17    4.1    8.8    4.1
  67   18    4.0   12.0    4.0
  67   19    4.0   18.1    4.0
  67   20    4.0   23.4    4.0
  67   21    4.0   36.3    4.0
  67   22    4.0    7.2    4.0
  67   23    4.0    4.3    4.0
  67   24    4.2   14.4    4.2
  67   25    4.3   30.7    4.3
  67   26    4.3   10.8    4.3
  67   27    4.2   31.3    4.2
  67   28    4.2   48.0    4.2
  67   29    4.3   33.0    4.3
  67   30    4.3   45.5    4.3
  67   31    4.3   21.5    4.3
  67   32    4.3    6.3    4.3
  67   33    4.2    4.2    4.2
  67   34    4.1   11.1    4.1
  67   35    4.0   36.7    4.0
  67   36    3.9   29.6    3.9
  67   37    3.9   26.2    3.9
  67   38    3.9   18.5    3.9
  67   39    3.9   31.6    3.9
  67   40    4.0   25.8    4.0
  67   41    4.0   24.9    4.0
  67   42    3.9   37.5    3.9
  67   43    3.9   12.3    3.9
  67   44    3.9    3.9    3.9
  67   45    3.9   14.1    3.9
  67   46    3.9   18.6    3.9
  67   47    3.8    8.7    3.8
  67   48    3.8   18.5    3.8
  67   49    3.7   13.9    3.7
  67   50    3.7   13.9    3.7
  67   51    3.7   10.6    3.7
  67   52    3.6   24.8    3.6
  67   53    3.6   21.7    3.6
  67   54    3.4    8.4    3.4
  67   55    3.4   32.1    3.4
  67   56    3.6   12.7    3.6
  67   57    3.5   55.5    3.5
  67   58    3.4   41.6    3.4
  67   59    3.2   12.7    3.2
  67   60    3.1    3.1    3.1
  67   61    2.9    2.9    2.9
  67   62    2.8    2.8    2.8
  67   63    3.0    3.0    3.0
  67   64    3.3   19.4    3.3
  67   65    3.6    3.6    3.6
  67   66    3.7    3.7    3.7
  67   67    3.8    3.8    3.8
  67   68    3.7    3.7    3.7
  67   69    3.7    3.7    3.7
  67   70    3.8    3.8    3.8
  67   71    3.9    3.9    3.9
  67   72    4.0    4.0    4.0
  67   73    3.7    3.7    3.7
  67   74    1.9    1.9    1.9
  67   75    3.2    3.2    3.2
  67   76    0.8    0.8    0.8
  67   77    0.2    0.2    0.2
  67   78    0.9    0.9    0.9
  67   79    1.7    4.9    1.7
  67   80    2.9    2.9    2.9
  67   81    4.2    5.6    4.2
  67   82    4.1    4.1    4.1
  67   83    4.2    4.2    4.2
  67   84    4.4    4.4    4.4
  67   85    4.5    4.5    4.5
  67   86    4.9   33.2    4.9
  67   87    5.3   24.0    5.3
  67   88    5.3   24.7    5.3
  67   89    5.2    5.2    5.2
  67   90    5.7    8.8    5.7
  67   91    5.8    6.3    5.8
  67   92    5.7    6.5    5.7
  67   93    5.6   18.4    5.6
  67   94    5.4   11.3    5.4
  67   95    5.2   15.7    5.2
  67   96    5.0    9.3    5.0
  67   97    4.8   32.6    4.8
  67   98    4.5   26.1    4.5
  67   99    4.5   16.4    4.5
  67  100    4.6   12.4    4.6
  68    1    3.3   16.7    3.3
  68    2    3.1    4.8    3.1
  68    3    3.0    5.5    3.0
  68    4    2.8   14.9    2.8
  68    5    2.7   17.9    2.7
  68    6    2.4   10.0    2.4
  68    7    2.4   11.0    2.4
  68    8    2.5   18.7    2.5
  68    9    2.8   32.4    2.8
  68   10    3.1    8.4    3.1
  68   11    3.4    3.4    3.4
  68   12    3.8    3.8    3.8
  68   13    4.2    4.2    4.2
  68   14    4.3    4.3    4.3
  68   15    4.3    4.3    4.3
  68   16    4.3   22.4    4.3
  68   17    4.2   20.1    4.2
  68   18    4.0   20.3    4.0
  68   19    4.0    5.1    4.0
  68   20    4.0    8.5    4.0
  68   21    4.0    6.2    4.0
  68   22    3.9    3.9    3.9
  68   23    4.0   35.1    4.0
  68   24    4.3   31.7    4.3
  68   25    4.4   31.7    4.4
  68   26    4.5   16.2    4.5
  68   27    4.4   22.0    4.4
  68   28    4.2   16.8    4.2
  68   29    4.1   51.8    4.1
  68   30    4.1   34.7    4.1
  68   31    4.2   41.8    4.2
  68   32    4.2   29.5    4.2
  68   33    4.2    4.2    4.2
  68   34    4.0    4.0    4.0
  68   35    3.9    3.9    3.9
  68   36    3.8   26.8    3.8
  68   37    3.8   43.9    3.8
  68   38    3.8   39.2    3.8
  68   39    3.9   36.3    3.9
  68   40    3.9   17.2    3.9
  68   41    4.0   45.0    4.0
  68   42    3.9   28.7    3.9
  68   43    3.7    3.7    3.7
  68   44    3.7    3.7    3.7
  68   45    4.0   30.4    4.0
  68   46    4.0   17.8    4.0
  68   47    4.0   11.7    4.0
  68   48    3.9   11.1    3.9
  68   49    3.7   11.7    3.7
  68   50    3.7   23.5    3.7
  68   51    3.8   15.4    3.8
  68   52    3.9   60.1    3.9
  68   53    3.7   19.1    3.7
  68   54    3.4    6.8    3.4
  68   55    3.5   28.1    3.5
  68   56    3.7   18.3    3.7
  68   57    3.8   45.0    3.8
  68   58    3.8   15.6    3.8
  68   59    3.8   21.7    3.8
  68   60    3.6    5.7    3.6
  68   61    3.3   20.0    3.3
  68   62    3.2   12.9    3.2
  68   63    3.1    6.9    3.1
  68   64    3.4    3.4    3.4
  68   65    3.5    3.5    3.5
  68   66    3.6    3.6    3.6
  68   67    3.5    3.5    3.5
  68   68    3.5    3.5    3.5
  68   69    3.7    3.7    3.7
  68   70    3.9    3.9    3.9
  68   71    2.3    2.3    2.3
  68   72    0.9    0.9    0.9
  68   73    0.4    0.4    0.4
  68   74    1.4    1.4    1.4
  68   75    3.3    3.3    3.3
  68   76    2.5    2.5    2.5
  68   77    2.8    5.3    2.8
  68   78    3.9    6.3    3.9
  68   79    4.0    4.0    4.0
  68   80    4.1    4.1    4.1
  68   81    4.1    4.1    4.1
  68   82    4.3    4.3    4.3
  68   83    4.4    4.4    4.4
  68   84    4.7    4.7    4.7
  68   85    4.9    4.9    4.9
  68   86    5.1   20.0    5.1
  68   87    5.4   26.4    5.4
  68   88    5.4   22.0    5.4
  68   89    5.4    8.4    5.4
  68   90    5.4    5.4    5.4
  68   91    5.6    8.7    5.6
  68   92    5.8   12.0    5.8
  68   93    5.7   12.2    5.7
  68   94    5.4   14.3    5.4
  68   95    5.1   14.3    5.1
  68   96    5.0   14.5    5.0
  68   97    4.8   18.9    4.8
  68   98    4.7   30.4    4.7
  68   99    4.8   17.7    4.8
  68  100    4.7    8.5    4.7
  69    1    3.1    6.7    3.1
  69    2    2.6   51.4    2.6
  69    3    2.4   67.7    2.4
  69    4    2.7    8.1    2.7
  69    5    2.6    7.3    2.6
  69    6    2.4    9.2    2.4
  69    7    2.5    4.4    2.5
  69    8    2.6   15.9    2.6
  69    9    2.9   31.3    2.9
  69   10    3.2   24.5    3.2
  69   11    3.5    5.9    3.5
  69   12    4.1    6.5    4.1
  69   13    3.9    3.9    3.9
  69   14    3.4    3.4    3.4
  69   15    4.1    4.1    4.1
  69   16    4.6   10.4    4.6
  69   17    4.3   21.9    4.3
  69   18    4.2    6.1    4.2
  69   19    4.0   54.0    4.0
  69   20    4.0   37.4    4.0
  69   21    4.0    4.0    4.0
  69   22    4.0    7.4    4.0
  69   23    4.0   37.5    4.0
  69   24    4.2   37.5    4.2
  69   25    4.2   17.3    4.2
  69   26    4.4   24.3    4.4
  69   27    4.4   13.6    4.4
  69   28    4.3   15.6    4.3
  69   29    4.2   29.4    4.2
  69   30    4.1   15.3    4.1
  69   31    4.1   31.5    4.1
  69   32    4.1   19.0    4.1
  69   33    4.0   22.5    4.0
  69   34    4.0   34.9    4.0
  69   35    3.8   13.5    3.8
  69   36    3.8    7.7    3.8
  69   37    3.8    5.8    3.8
  69   38    3.8   31.2    3.8
  69   39    3.9   48.4    3.9
  69   40    4.0   17.7    4.0
  69   41    3.9   30.2    3.9
  69   42    4.0    7.4    4.0
  69   43    4.1    4.1    4.1
  69   44    3.9   16.0    3.9
  69   45    4.0   31.3    4.0
  69   46    4.1    9.9    4.1
  69   47    4.1   17.5    4.1
  69   48    4.0   13.1    4.0
  69   49    3.9   22.2    3.9
  69   50    3.8    9.1    3.8
  69   51    3.7    9.4    3.7
  69   52    3.7   24.8    3.7
  69   53    3.6    3.6    3.6
  69   54    3.7   23.2    3.7
  69   55    3.7   12.7    3.7
  69   56    3.8   20.1    3.8
  69   57    3.8   22.8    3.8
  69   58    3.8   23.7    3.8
  69   59    3.8   26.6    3.8
  69   60    3.7    9.1    3.7
  69   61    3.6   13.9    3.6
  69   62    3.2   39.5    3.2
  69   63    3.3   52.0    3.3
  69   64    3.4   29.8    3.4
  69   65    3.5    3.5    3.5
  69   66    3.6    3.6    3.6
  69   67    3.5    3.5    3.5
  69   68    3.4    3.4    3.4
  69   69    3.6    3.6    3.6
  69   70    3.2    3.2    3.2
  69   71    0.4    0.4    0.4
  69   72    0.9    0.9    0.9
  69   73    2.5    2.5    2.5
  69   74    3.4    3.4    3.4
  69   75    4.2    4.2    4.2
  69   76    4.0    4.0    4.0
  69   77    3.8    3.8    3.8
  69   78    3.9    3.9    3.9
  69   79    4.2    4.2    4.2
  69   80    4.2    4.2    4.2
  69   81    4.3    4.3    4.3
  69   82    4.3    4.3    4.3
  69   83    4.5    4.5    4.5
  69   84    4.9    4.9    4.9
  69   85    4.9    4.9    4.9
  69   86    5.2    5.2    5.2
  69   87    5.3   24.6    5.3
  69   88    5.4   30.4    5.4
  69   89    5.6   28.9    5.6
  69   90    5.4    5.4    5.4
  69   91    5.4   14.5    5.4
  69   92    5.4   20.5    5.4
  69   93    5.4    9.8    5.4
  69   94    5.2   12.0    5.2
  69   95    5.1   15.9    5.1
  69   96    5.0   18.6    5.0
  69   97    4.8   10.9    4.8
  69   98    4.8   13.9    4.8
  69   99    4.8    8.6    4.8
  69  100    4.6    9.5    4.6
  70    1    2.8   15.9    2.8
  70    2    1.1   50.8    1.1
  70    3    2.0   73.1    2.0
  70    4    2.7    3.1    2.7
  70    5    2.5   16.8    2.5
  70    6    2.4    2.4    2.4
  70    7    2.9    2.9    2.9
  70    8    3.0    7.0    3.0
  70    9    3.1   16.6    3.1
  70   10    3.2   19.0    3.2
  70   11    3.6   21.2    3.6
  70   12    4.1   24.1    4.1
  70   13    4.2    4.2    4.2
  70   14    3.6    3.6    3.6
  70   15    2.0    2.0    2.0
  70   16    2.1    2.1    2.1
  70   17    4.3    4.3    4.3
  70   18    4.1   24.9    4.1
  70   19    3.8   70.7    3.8
  70   20    3.9   28.9    3.9
  70   21    4.0    4.0    4.0
  70   22    4.0   18.3    4.0
  70   23    4.1   20.2    4.1
  70   24    4.2   13.2    4.2
  70   25    4.2   12.6    4.2
  70   26    4.2   20.6    4.2
  70   27    4.1   15.2    4.1
  70   28    4.1   31.1    4.1
  70   29    4.0   15.3    4.0
  70   30    4.0   15.0    4.0
  70   31    4.0   29.0    4.0
  70   32    3.9    7.2    3.9
  70   33    3.9   47.2    3.9
  70   34    3.9   36.7    3.9
  70   35    3.7   32.8    3.7
  70   36    3.8   34.7    3.8
  70   37    3.8   23.0    3.8
  70   38    3.8    7.6    3.8
  70   39    3.8    3.8    3.8
  70   40    3.8   18.2    3.8
  70   41    3.9   19.4    3.9
  70   42    4.1    4.1    4.1
  70   43    4.1    4.1    4.1
  70   44    3.9   30.3    3.9
  70   45    4.0   14.2    4.0
  70   46    4.0   23.5    4.0
  70   47    4.1   16.0    4.1
  70   48    4.1   20.6    4.1
  70   49    4.1   14.9    4.1
  70   50    4.1   15.2    4.1
  70   51    3.8   35.6    3.8
  70   52    3.6   16.4    3.6
  70   53    3.7    4.9    3.7
  70   54    3.8   22.1    3.8
  70   55    3.8   20.3    3.8
  70   56    3.9   28.6    3.9
  70   57    3.9   15.7    3.9
  70   58    3.8   46.5    3.8
  70   59    3.8   43.6    3.8
  70   60    3.7    8.8    3.7
  70   61    3.7    4.9    3.7
  70   62    3.7   60.0    3.7
  70   63    3.5   59.9    3.5
  70   64    3.5   26.1    3.5
  70   65    3.7    3.7    3.7
  70   66    3.8    3.8    3.8
  70   67    3.6    3.6    3.6
  70   68    3.4    3.4    3.4
  70   69    3.9    3.9    3.9
  70   70    3.7    3.7    3.7
  70   71    1.0    1.0    1.0
  70   72    3.1    3.1    3.1
  70   73    4.1    4.1    4.1
  70   74    4.1    4.1    4.1
  70   75    4.1    4.1    4.1
  70   76    4.0    4.0    4.0
  70   77    4.1    4.1    4.1
  70   78    4.5    4.5    4.5
  70   79    4.6    4.6    4.6
  70   80    4.6    4.6    4.6
  70   81    4.5    4.5    4.5
  70   82    4.6    4.6    4.6
  70   83    4.6    4.6    4.6
  70   84    4.9    4.9    4.9
  70   85    5.0    5.0    5.0
  70   86    5.1    5.1    5.1
  70   87    5.2   22.6    5.2
  70   88    5.4   30.2    5.4
  70   89    5.4   33.5    5.4
  70   90    5.4    7.3    5.4
  70   91    5.4   12.9    5.4
  70   92    5.3   29.5    5.3
  70   93    5.2   12.2    5.2
  70   94    5.1   12.5    5.1
  70   95    5.0   11.6    5.0
  70   96    5.0   19.8    5.0
  70   97    4.9   27.1    4.9
  70   98    4.8   15.6    4.8
  70   99    4.8   20.0    4.8
  70  100    4.6   17.4    4.6
  71    1    3.0   23.0    3.0
  71    2    2.9   15.8    2.9
  71    3    2.8    4.5    2.8
  71    4    2.6   12.8    2.6
  71    5    2.5   12.4    2.5
  71    6    2.6    2.6    2.6
  71    7    2.9   22.8    2.9
  71    8    3.0   62.8    3.0
  71    9    3.2   38.9    3.2
  71   10    3.2    3.2    3.2
  71   11    3.5   14.6    3.5
  71   12    3.9   21.7    3.9
  71   13    4.3   13.0    4.3
  71   14    4.4   10.1    4.4
  71   15    4.3    6.3    4.3
  71   16    3.5    3.5    3.5
  71   17    4.5    4.5    4.5
  71   18    4.3    4.3    4.3
  71   19    3.9   12.2    3.9
  71   20    3.9    3.9    3.9
  71   21    3.9   11.0    3.9
  71   22    4.0   40.1    4.0
  71   23    4.0   23.7    4.0
  71   24    4.0   10.6    4.0
  71   25    4.1   13.1    4.1
  71   26    3.9    7.2    3.9
  71   27    3.9   15.1    3.9
  71   28    3.8   27.3    3.8
  71   29    3.8   29.0    3.8
  71   30    3.8   32.2    3.8
  71   31    3.9   14.4    3.9
  71   32    3.9   10.1    3.9
  71   33    4.0   47.2    4.0
  71   34    3.8   11.9    3.8
  71   35    3.7   19.2    3.7
  71   36    3.7   32.7    3.7
  71   37    3.7   34.5    3.7
  71   38    3.7   32.6    3.7
  71   39    3.7   11.8    3.7
  71   40    3.8    3.8    3.8
  71   41    3.9    3.9    3.9
  71   42    4.0    4.0    4.0
  71   43    3.9   17.5    3.9
  71   44    3.9   34.5    3.9
  71   45    3.9   27.8    3.9
  71   46    4.0   35.9    4.0
  71   47    4.1   15.1    4.1
  71   48    4.1   28.3    4.1
  71   49    4.1   12.2    4.1
  71   50    4.1   18.5    4.1
  71   51    4.1   28.6    4.1
  71   52    3.7   14.1    3.7
  71   53    3.8   22.3    3.8
  71   54    4.0   17.5    4.0
  71   55    3.9   10.6    3.9
  71   56    3.9   14.8    3.9
  71   57    3.9   12.4    3.9
  71   58    3.9   43.6    3.9
  71   59    3.7   24.5    3.7
  71   60    3.7    7.0    3.7
  71   61    3.7   47.3    3.7
  71   62    3.8   57.1    3.8
  71   63    3.7   41.3    3.7
  71   64    3.6    3.6    3.6
  71   65    3.7   10.1    3.7
  71   66    3.8   67.3    3.8
  71   67    3.6   16.3    3.6
  71   68    3.3    3.3    3.3
  71   69    3.6    7.4    3.6
  71   70    1.2    1.2    1.2
  71   71    0.7    0.7    0.7
  71   72    3.6    6.0    3.6
  71   73    4.1   15.7    4.1
  71   74    4.1    6.0    4.1
  71   75    4.2   24.9    4.2
  71   76    4.2   19.0    4.2
  71   77    4.7    4.7    4.7
  71   78    4.8    4.8    4.8
  71   79    4.9    4.9    4.9
  71   80    4.9    4.9    4.9
  71   81    4.8    4.8    4.8
  71   82    4.7    4.7    4.7
  71   83    4.7    4.7    4.7
  71   84    5.0    5.0    5.0
  71   85    5.0    5.0    5.0
  71   86    5.1    5.1    5.1
  71   87    5.1    8.9    5.1
  71   88    5.3   15.1    5.3
  71   89    5.4   36.1    5.4
  71   90    5.3   21.1    5.3
  71   91    5.3    5.3    5.3
  71   92    5.2   10.2    5.2
  71   93    5.2   18.8    5.2
  71   94    5.0   17.8    5.0
  71   95    5.0   32.3    5.0
  71   96    5.0   29.1    5.0
  71   97    4.9   29.7    4.9
  71   98    4.9   10.6    4.9
  71   99    4.7   22.7    4.7
  71  100    4.7   15.9    4.7
  72    1    2.8   12.0    2.8
  72    2    2.9   13.2    2.9
  72    3    3.1    7.7    3.1
  72    4    2.9   15.4    2.9
  72    5    2.8    6.4    2.8
  72    6    2.8    2.8    2.8
  72    7    2.9   46.8    2.9
  72    8    3.2   66.8    3.2
  72    9    3.2   58.9    3.2
  72   10    3.3    5.6    3.3
  72   11    3.2   29.6    3.2
  72   12    3.7    8.5    3.7
  72   13    4.2    5.2    4.2
  72   14    4.3   26.8    4.3
  72   15    4.3   22.7    4.3
  72   16    4.2   32.0    4.2
  72   17    4.2    8.3    4.2
  72   18    4.0    4.0    4.0
  72   19    3.8    3.8    3.8
  72   20    3.8    3.8    3.8
  72   21    3.8    6.2    3.8
  72   22    3.8   19.7    3.8
  72   23    3.8   23.4    3.8
  72   24    3.9   19.3    3.9
  72   25    3.9   26.5    3.9
  72   26    3.8   22.4    3.8
  72   27    3.7   12.8    3.7
  72   28    3.7   14.8    3.7
